res.wisedu.com 172.16.6.4 [15/Dec/2017:09:19:47 +0800] "GET /statistics/res?/&callback=__jp0 HTTP/1.1" 304 0 "http://res.wisedu.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0" 0.000 -
res.wisedu.com 172.16.6.4 [15/Dec/2017:09:19:49 +0800] "GET /statistics/res?/mobile&callback=__jp1 HTTP/1.1" 200 0 "http://res.wisedu.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0" 0.000 -
res.wisedu.com 172.16.6.4 [15/Dec/2017:09:19:55 +0800] "GET /statistics/res?/infinite-scroll&callback=__jp0 HTTP/1.1" 200 0 "http://res.wisedu.com/infinite-scroll" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0) Gecko/20100101 Firefox/57.0" 0.000 -
res.wisedu.com 172.16.31.222 [15/Dec/2017:09:24:38 +0800] "GET /statistics/res?/&callback=__jp0 HTTP/1.1" 200 0 "http://res.wisedu.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 0.000 -
res.wisedu.com 172.16.6.4 [15/Dec/2017:09:26:25 +0800] "GET /statistics/res?/&callback=__jp0 HTTP/1.1" 304 0 "http://res.wisedu.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36" 0.000 -
res.wisedu.com 172.16.40.71 [15/Dec/2017:09:27:12 +0800] "GET /statistics/mf?wx=0&dd=0&cp=0&sdk=0.2.47&mt=1.0.67&em=&rq=1&callback=__jp0 HTTP/1.1" 304 0 "http://amptest.wisedu.com/axsfw/sys/swmwjdcapp/*default/index.do" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 0.000 -
res.wisedu.com 172.16.26.41 [15/Dec/2017:09:37:23 +0800] "GET /statistics/res?/&callback=__jp0 HTTP/1.1" 200 0 "http://res.wisedu.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36" 0.000 -
res.wisedu.com 172.16.26.41 [15/Dec/2017:09:37:25 +0800] "GET /statistics/res?/mobile&callback=__jp1 HTTP/1.1" 200 0 "http://res.wisedu.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36" 0.000 -
res.wisedu.com 172.16.26.41 [15/Dec/2017:09:37:27 +0800] "GET /statistics/res?/mobile/dropdown-menus&callback=__jp2 HTTP/1.1" 200 0 "http://res.wisedu.com/mobile" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36" 0.000 -
res.wisedu.com 172.16.6.4 [15/Dec/2017:09:40:16 +0800] "GET /statistics/res?/&callback=__jp0 HTTP/1.1" 200 0 "http://res.wisedu.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.221 Safari/537.36 SE 2.X MetaSr 1.0" 0.000 -
res.wisedu.com 172.16.120.181 [15/Dec/2017:09:44:52 +0800] "GET /statistics/res?/&callback=__jp0 HTTP/1.1" 200 0 "http://res.wisedu.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 Safari/537.36" 0.000 -
res.wisedu.com 172.16.40.71 [15/Dec/2017:09:50:55 +0800] "GET /statistics/mf?wx=0&dd=0&cp=0&sdk=0.2.47&mt=1.0.67&em=&rq=1&callback=__jp0 HTTP/1.1" 200 2 "http://amptest.wisedu.com/axsfw/sys/swmwjdcapp/*default/index.do" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36" 0.000 -
